	userId
43254	290
43255	290
43256	290
43257	290
43258	290
43259	290
43260	290
43261	290
43262	290
43263	290
43264	290
43265	290
43266	290
43267	290
43268	290
43269	290
43270	290
43271	290
43272	290
43273	290
43274	290
43275	290
43276	290
43277	290
43278	290
43279	290
43280	290
43281	290
43282	290
43283	290
43284	290
43285	290
43286	290
43287	290
43288	290
43289	290
43290	290
43291	290
43292	290
43293	290
43294	290
43295	290
43296	290
43297	290
43298	290
43299	290
43300	290
43301	290
43302	290
43303	290
43304	290
43305	290
43306	290
43307	290
43308	290
43309	290
43310	290
43311	290
43312	290
43313	290
43314	290
43315	290
43316	290
43317	290
43318	290
43319	290
43320	290
43321	290
43322	290
43323	290
43324	290
43325	290
43326	290
43327	290
43328	290
43329	290
43330	290
43331	290
43332	290
43333	290
43334	290
43335	290
43336	290
43337	290
43338	290
43339	290
43340	290
43341	290
43342	290
43343	290
43344	290
43345	290
43346	290
43347	290
43348	290
43349	290
43350	290
43351	290
43352	290
43353	290
43354	290
43355	290
43356	290
43357	290
43358	290
43359	290
43360	290
43361	290
43362	290
43363	290
43364	290
43365	290
43366	290
43367	290
43368	290
43369	290
43370	290
43371	290
43372	290
43373	290
43374	290
43375	290
43376	290
43377	290
43378	290
43379	290
43380	290
43381	290
43382	290
43383	290
43384	290
43385	290
43386	290
43387	290
43388	290
43389	290
43390	290
43391	290
43392	290
43393	290
43394	290
43395	290
43396	290
43397	290
43398	290
43399	290
43400	290
43401	290
43402	290
43403	290
43404	290
43405	290
43406	290
43407	290
43408	290
43409	290
43410	290
43411	290
43412	290
43413	290
43414	290
43415	290
43416	290
43417	290
43418	290
43419	290
43420	290
43421	290
43422	290
43423	290
43424	290
43425	290
43426	290
43427	290
43428	290
43429	290
43430	290
43431	290
43432	290
43433	290
43434	290
43435	290
43436	290
43437	290
43438	290
43439	290
43440	290
43441	290
43442	290
43443	290
43444	290
43445	290
43446	290
43447	290
43448	290
43449	290
43450	290
43451	290
43452	290
43453	290
43454	290
43455	290
43456	290
43457	290
43458	290
43459	290
43460	291
43461	291
43462	291
43463	291
43464	291
43465	291
43466	291
43467	291
43468	291
43469	291
43470	291
43471	291
43472	291
43473	291
43474	291
43475	291
43476	291
43477	291
43478	291
43479	291
43480	291
43481	291
43482	291
43483	291
43484	291
43485	291
43486	291
43487	291
43488	291
43489	291
43490	291
43491	292
43492	292
43493	292
43494	292
43495	292
43496	292
43497	292
43498	292
43499	292
43500	292
43501	292
43502	292
43503	292
43504	292
43505	292
43506	292
43507	292
43508	292
43509	292
43510	292
43511	292
43512	292
43513	292
43514	292
43515	292
43516	292
43517	292
43518	292
43519	292
43520	292
43521	292
43522	292
43523	292
43524	292
43525	292
43526	292
43527	292
43528	292
43529	292
43530	292
43531	292
43532	292
43533	292
43534	292
43535	292
43536	292
43537	292
43538	292
43539	292
43540	292
43541	292
43542	292
43543	292
43544	292
43545	292
43546	292
43547	292
43548	292
43549	292
43550	292
43551	292
43552	292
43553	292
43554	292
43555	292
43556	292
43557	292
43558	292
43559	292
43560	292
43561	292
43562	292
43563	292
43564	292
43565	292
43566	292
43567	292
43568	292
43569	292
43570	292
43571	292
43572	292
43573	292
43574	292
43575	292
43576	292
43577	292
43578	292
43579	292
43580	292
43581	292
43582	292
43583	292
43584	292
43585	292
43586	292
43587	292
43588	292
43589	292
43590	292
43591	292
43592	292
43593	292
43594	292
43595	292
43596	292
43597	292
43598	292
43599	292
43600	292
43601	292
43602	292
43603	292
43604	292
43605	292
43606	292
43607	292
43608	292
43609	292
43610	292
43611	292
43612	292
43613	292
43614	292
43615	292
43616	292
43617	292
43618	292
43619	292
43620	292
43621	292
43622	292
43623	292
43624	292
43625	292
43626	292
43627	292
43628	292
43629	292
43630	292
43631	292
43632	292
43633	292
43634	292
43635	292
43636	292
43637	292
43638	292
43639	292
43640	292
43641	292
43642	292
43643	292
43644	292
43645	292
43646	292
43647	292
43648	292
43649	292
43650	292
43651	292
43652	292
43653	292
43654	292
43655	292
43656	292
43657	292
43658	292
43659	292
43660	292
43661	292
43662	292
43663	292
43664	292
43665	292
43666	292
43667	292
43668	292
43669	292
43670	292
43671	292
43672	292
43673	292
43674	292
43675	292
43676	292
43677	292
43678	292
43679	292
43680	292
43681	292
43682	292
43683	292
43684	292
43685	292
43686	292
43687	292
43688	292
43689	292
43690	292
43691	292
43692	292
43693	292
43694	292
43695	292
43696	292
43697	292
43698	292
43699	292
43700	292
43701	292
43702	292
43703	292
43704	292
43705	292
43706	292
43707	292
43708	292
43709	292
43710	292
43711	292
43712	292
43713	292
43714	292
43715	292
43716	292
43717	292
43718	292
43719	292
43720	292
43721	292
43722	292
43723	292
43724	292
43725	292
43726	292
43727	292
43728	292
43729	292
43730	292
43731	292
43732	292
43733	292
43734	292
43735	292
43736	292
43737	292
43738	292
43739	292
43740	292
43741	292
43742	292
43743	292
43744	292
43745	292
43746	292
43747	292
43748	292
43749	292
43750	292
43751	292
43752	292
43753	292
43754	292
43755	292
43756	292
43757	292
43758	292
43759	292
43760	292
43761	292
43762	292
43763	292
43764	292
43765	292
43766	292
43767	292
43768	292
43769	292
43770	292
43771	292
43772	292
43773	292
43774	292
43775	292
43776	292
43777	292
43778	292
43779	292
43780	292
43781	292
43782	292
43783	292
43784	292
43785	292
43786	292
43787	292
43788	292
43789	292
43790	292
43791	292
43792	292
43793	292
43794	292
43795	292
43796	292
43797	292
43798	292
43799	292
43800	292
43801	292
43802	292
43803	292
43804	292
43805	292
43806	292
43807	292
43808	292
43809	292
43810	292
43811	292
43812	292
43813	292
43814	292
43815	292
43816	292
43817	292
43818	292
43819	292
43820	292
43821	292
43822	292
43823	292
43824	292
43825	292
43826	292
43827	292
43828	292
43829	292
43830	292
43831	292
43832	292
43833	292
43834	292
43835	292
43836	292
43837	292
43838	292
43839	292
43840	292
43841	292
43842	292
43843	292
43844	292
43845	292
43846	292
43847	292
43848	292
43849	292
43850	292
43851	292
43852	292
43853	292
43854	292
43855	292
43856	292
43857	292
43858	292
43859	292
43860	292
43861	292
43862	292
43863	292
43864	292
43865	292
43866	292
43867	292
43868	292
43869	292
43870	292
43871	292
43872	292
43873	292
43874	292
43875	292
43876	292
43877	292
43878	292
43879	292
43880	292
43881	292
43882	292
43883	292
43884	292
43885	292
43886	292
43887	292
43888	292
43889	292
43890	292
43891	292
43892	292
43893	292
43894	292
43895	292
43896	292
43897	292
43898	292
43899	292
43900	292
43901	292
43902	292
43903	292
43904	292
43905	292
43906	292
43907	292
43908	292
43909	292
43910	292
43911	292
43912	292
43913	292
43914	292
43915	292
43916	292
43917	292
43918	292
43919	292
43920	292
43921	292
43922	292
43923	292
43924	292
43925	292
43926	292
43927	292
43928	292
43929	292
43930	292
43931	292
43932	292
43933	292
43934	292
43935	292
43936	292
43937	293
43938	293
43939	293
43940	293
43941	293
43942	293
43943	293
43944	293
43945	293
43946	293
43947	293
43948	293
43949	293
43950	293
43951	293
43952	293
43953	293
43954	293
43955	293
43956	293
43957	293
43958	294
43959	294
43960	294
43961	294
43962	294
43963	294
43964	294
43965	294
43966	294
43967	294
43968	294
43969	294
43970	294
43971	294
43972	294
43973	294
43974	294
43975	294
43976	294
43977	294
43978	294
43979	294
43980	294
43981	294
43982	294
43983	294
43984	294
43985	294
43986	294
43987	294
43988	294
43989	294
43990	294
43991	294
43992	294
43993	294
43994	294
43995	294
43996	294
43997	294
43998	294
43999	294
44000	294
44001	294
44002	294
44003	294
44004	294
44005	294
44006	294
44007	294
44008	294
44009	294
44010	294
44011	294
44012	294
44013	294
44014	294
44015	294
44016	294
44017	294
44018	294
44019	294
44020	294
44021	294
44022	294
44023	294
44024	294
44025	294
44026	294
44027	294
44028	294
44029	294
44030	294
44031	294
44032	294
44033	294
44034	294
44035	294
44036	294
44037	294
44038	294
44039	294
44040	294
44041	294
44042	294
44043	294
44044	294
44045	294
44046	294
44047	294
44048	294
44049	294
44050	294
44051	294
44052	294
44053	294
44054	294
44055	294
44056	294
44057	294
44058	294
44059	294
44060	294
44061	294
44062	294
44063	294
44064	294
44065	294
44066	294
44067	294
44068	294
44069	294
44070	294
44071	294
44072	294
44073	294
44074	294
44075	294
44076	294
44077	294
44078	294
44079	294
44080	294
44081	294
44082	294
44083	294
44084	294
44085	294
44086	294
44087	294
44088	294
44089	294
44090	294
44091	294
44092	294
44093	294
44094	294
44095	294
44096	294
44097	294
44098	294
44099	294
44100	294
44101	294
44102	294
44103	294
44104	294
44105	294
44106	294
44107	294
44108	294
44109	294
44110	294
44111	294
44112	294
44113	294
44114	294
44115	294
44116	294
44117	294
44118	294
44119	294
44120	294
44121	294
44122	294
44123	294
44124	294
44125	294
44126	294
44127	294
44128	294
44129	294
44130	294
44131	294
44132	294
44133	294
44134	294
44135	294
44136	294
44137	294
44138	294
44139	294
44140	294
44141	294
44142	294
44143	294
44144	294
44145	294
44146	294
44147	294
44148	294
44149	294
44150	294
44151	294
44152	294
44153	294
44154	294
44155	294
44156	294
44157	294
44158	294
44159	294
44160	294
44161	294
44162	294
44163	294
44164	294
44165	294
44166	294
44167	294
44168	294
44169	294
44170	294
44171	294
44172	294
44173	294
44174	294
44175	294
44176	294
44177	294
44178	294
44179	294
44180	294
44181	294
44182	294
44183	294
44184	294
44185	294
44186	294
44187	294
44188	294
44189	294
44190	294
44191	294
44192	294
44193	294
44194	294
44195	294
44196	294
44197	294
44198	294
44199	294
44200	294
44201	294
44202	294
44203	294
44204	294
44205	294
44206	294
44207	294
44208	294
44209	294
44210	294
44211	294
44212	294
44213	294
44214	294
44215	294
44216	294
44217	294
44218	294
44219	294
44220	294
44221	294
44222	294
44223	294
44224	294
44225	294
44226	294
44227	294
44228	294
44229	294
44230	294
44231	294
44232	294
44233	294
44234	294
44235	294
44236	294
44237	294
44238	294
44239	294
44240	294
44241	294
44242	294
44243	294
44244	294
44245	294
44246	294
44247	294
44248	294
44249	294
44250	294
44251	294
44252	294
44253	294
44254	294
44255	294
44256	294
44257	294
44258	294
44259	294
44260	294
44261	294
44262	294
44263	294
44264	294
44265	294
44266	294
44267	294
44268	294
44269	294
44270	294
44271	294
44272	294
44273	294
44274	294
44275	294
44276	294
44277	294
44278	294
44279	294
44280	294
44281	294
44282	294
44283	294
44284	294
44285	294
44286	294
44287	294
44288	294
44289	294
44290	294
44291	294
44292	294
44293	294
44294	294
44295	294
44296	294
44297	294
44298	294
44299	294
44300	294
44301	294
44302	294
44303	294
44304	294
44305	294
44306	294
44307	294
44308	294
44309	294
44310	294
44311	294
44312	294
44313	294
44314	294
44315	294
44316	294
44317	294
44318	294
44319	294
44320	294
44321	294
44322	294
44323	294
44324	294
44325	294
44326	294
44327	294
44328	294
44329	294
44330	294
44331	294
44332	294
44333	294
44334	294
44335	294
44336	294
44337	294
44338	294
44339	294
44340	294
44341	294
44342	294
44343	294
44344	294
44345	294
44346	294
44347	294
44348	294
44349	294
44350	294
44351	294
44352	294
44353	294
44354	294
44355	294
44356	294
44357	294
44358	294
44359	294
44360	294
44361	294
44362	294
44363	294
44364	294
44365	294
44366	294
44367	294
44368	294
44369	294
44370	294
44371	294
44372	294
44373	294
44374	294
44375	294
44376	294
44377	294
44378	294
44379	294
44380	294
44381	294
44382	294
44383	294
44384	294
44385	294
44386	294
44387	294
44388	294
44389	294
44390	294
44391	294
44392	294
44393	294
44394	294
44395	295
44396	295
44397	295
44398	295
44399	295
44400	295
44401	295
44402	295
44403	295
44404	295
44405	295
44406	295
44407	295
44408	295
44409	295
44410	295
44411	295
44412	295
44413	295
44414	295
44415	295
44416	295
44417	295
44418	295
44419	295
44420	295
44421	295
44422	295
44423	295
44424	295
44425	295
44426	295
44427	295
44428	295
44429	295
44430	295
44431	295
44432	295
44433	295
44434	295
44435	295
44436	296
44437	296
44438	296
44439	296
44440	296
44441	296
44442	296
44443	296
44444	296
44445	296
44446	296
44447	296
44448	296
44449	296
44450	296
44451	296
44452	296
44453	296
44454	296
44455	296
44456	296
44457	296
44458	296
44459	296
44460	296
44461	296
44462	296
44463	297
44464	297
44465	297
44466	297
44467	297
44468	297
44469	297
44470	297
44471	297
44472	297
44473	297
44474	297
44475	297
44476	297
44477	297
44478	297
44479	297
44480	297
44481	297
44482	297
44483	297
44484	297
44485	297
44486	297
44487	297
44488	297
44489	297
44490	297
44491	297
44492	297
44493	297
44494	297
44495	297
44496	297
44497	297
44498	297
44499	297
44500	297
44501	297
44502	297
44503	297
44504	297
44505	297
44506	297
44507	297
44508	297
44509	297
44510	297
44511	297
44512	297
44513	297
44514	297
44515	297
44516	297
44517	297
44518	297
44519	297
44520	297
44521	297
44522	297
44523	297
44524	297
44525	297
44526	297
44527	297
44528	297
44529	297
44530	297
44531	297
44532	297
44533	297
44534	297
44535	298
44536	298
44537	298
44538	298
44539	298
44540	298
44541	298
44542	298
44543	298
44544	298
44545	298
44546	298
44547	298
44548	298
44549	298
44550	298
44551	298
44552	298
44553	298
44554	298
44555	298
44556	298
44557	298
44558	298
44559	298
44560	298
44561	298
44562	298
44563	298
44564	298
44565	298
44566	298
44567	298
44568	298
44569	298
44570	298
44571	298
44572	298
44573	298
44574	298
44575	298
44576	298
44577	298
44578	298
44579	298
44580	298
44581	298
44582	298
44583	298
44584	298
44585	298
44586	298
44587	298
44588	298
44589	298
44590	298
44591	298
44592	298
44593	298
44594	298
44595	298
44596	298
44597	298
44598	298
44599	298
44600	298
44601	298
44602	298
44603	298
44604	298
44605	298
44606	298
44607	298
44608	298
44609	298
44610	298
44611	298
44612	298
44613	298
44614	298
44615	298
44616	298
44617	298
44618	298
44619	298
44620	298
44621	298
44622	298
44623	298
44624	298
44625	298
44626	298
44627	298
44628	298
44629	298
44630	298
44631	298
44632	298
44633	298
44634	298
44635	298
44636	298
44637	298
44638	298
44639	298
44640	298
44641	298
44642	298
44643	298
44644	298
44645	298
44646	298
44647	298
44648	298
44649	298
44650	298
44651	298
44652	298
44653	298
44654	298
44655	298
44656	298
44657	298
44658	298
44659	298
44660	298
44661	298
44662	298
44663	298
44664	298
44665	298
44666	298
44667	298
44668	298
44669	298
44670	298
44671	298
44672	298
44673	298
44674	298
44675	298
44676	298
44677	298
44678	298
44679	298
44680	298
44681	298
44682	298
44683	298
44684	298
44685	298
44686	298
44687	298
44688	298
44689	298
44690	298
44691	298
44692	298
44693	298
44694	298
44695	298
44696	298
44697	298
44698	298
44699	298
44700	298
44701	298
44702	298
44703	298
44704	298
44705	298
44706	298
44707	298
44708	298
44709	298
44710	298
44711	298
44712	298
44713	298
44714	298
44715	298
44716	298
44717	298
44718	298
44719	298
44720	298
44721	298
44722	298
44723	298
44724	298
44725	298
44726	298
44727	298
44728	298
44729	298
44730	298
44731	298
44732	298
44733	298
44734	298
44735	298
44736	298
44737	298
44738	298
44739	298
44740	298
44741	298
44742	298
44743	298
44744	298
44745	298
44746	298
44747	298
44748	298
44749	298
44750	298
44751	298
44752	298
44753	298
44754	298
44755	298
44756	298
44757	298
44758	298
44759	298
44760	298
44761	298
44762	298
44763	298
44764	298
44765	298
44766	298
44767	298
44768	298
44769	298
44770	298
44771	298
44772	298
44773	298
44774	298
44775	298
44776	298
44777	298
44778	298
44779	298
44780	298
44781	298
44782	298
44783	298
44784	298
44785	298
44786	298
44787	298
44788	298
44789	298
44790	298
44791	298
44792	298
44793	298
44794	298
44795	298
44796	298
44797	298
44798	298
44799	298
44800	298
44801	298
44802	298
44803	298
44804	298
44805	298
44806	298
44807	298
44808	298
44809	298
44810	298
44811	298
44812	298
44813	298
44814	298
44815	298
44816	298
44817	298
44818	298
44819	298
44820	298
44821	298
44822	298
44823	298
44824	298
44825	298
44826	298
44827	298
44828	298
44829	298
44830	298
44831	298
44832	298
44833	298
44834	298
44835	298
44836	298
44837	298
44838	298
44839	298
44840	298
44841	298
44842	298
44843	298
44844	298
44845	298
44846	298
44847	298
44848	298
44849	298
44850	298
44851	298
44852	298
44853	298
44854	298
44855	298
44856	298
44857	298
44858	298
44859	298
44860	298
44861	298
44862	298
44863	298
44864	298
44865	298
44866	298
44867	298
44868	298
44869	298
44870	298
44871	298
44872	298
44873	298
44874	298
44875	298
44876	298
44877	298
44878	298
44879	298
44880	298
44881	298
44882	298
44883	298
44884	298
44885	298
44886	298
44887	298
44888	298
44889	298
44890	298
44891	298
44892	298
44893	298
44894	298
44895	298
44896	298
44897	298
44898	298
44899	298
44900	298
44901	298
44902	298
44903	298
44904	298
44905	298
44906	298
44907	298
44908	298
44909	298
44910	298
44911	298
44912	298
44913	298
44914	298
44915	298
44916	298
44917	298
44918	298
44919	298
44920	298
44921	298
44922	298
44923	298
44924	298
44925	298
44926	298
44927	298
44928	298
44929	298
44930	298
44931	298
44932	298
44933	298
44934	298
44935	298
44936	298
44937	298
44938	298
44939	298
44940	298
44941	298
44942	298
44943	298
44944	298
44945	298
44946	298
44947	298
44948	298
44949	298
44950	298
44951	298
44952	298
44953	298
44954	298
44955	298
44956	298
44957	298
44958	298
44959	298
44960	298
44961	298
44962	298
44963	298
44964	298
44965	298
44966	298
44967	298
44968	298
44969	298
44970	298
44971	298
44972	298
44973	298
44974	298
44975	298
44976	298
44977	298
44978	298
44979	298
44980	298
44981	298
44982	298
44983	298
44984	298
44985	298
44986	298
44987	298
44988	298
44989	298
44990	298
44991	298
44992	298
44993	298
44994	298
44995	298
44996	298
44997	298
44998	298
44999	298
45000	298
45001	298
45002	298
45003	298
45004	298
45005	298
45006	298
45007	298
45008	298
45009	298
45010	298
45011	298
45012	298
45013	298
45014	298
45015	298
45016	298
45017	298
45018	298
45019	298
45020	298
45021	298
45022	298
45023	298
45024	298
45025	298
45026	298
45027	298
45028	298
45029	298
45030	298
45031	298
45032	298
45033	298
45034	298
45035	298
45036	298
45037	298
45038	298
45039	298
45040	298
45041	298
45042	298
45043	298
45044	298
45045	298
45046	298
45047	298
45048	298
45049	298
45050	298
45051	298
45052	298
45053	298
45054	298
45055	298
45056	298
45057	298
45058	298
45059	298
45060	298
45061	298
45062	298
45063	298
45064	298
45065	298
45066	298
45067	298
45068	298
45069	298
45070	298
45071	298
45072	298
45073	298
45074	298
45075	298
45076	298
45077	298
45078	298
45079	298
45080	298
45081	298
45082	298
45083	298
45084	298
45085	298
45086	298
45087	298
45088	298
45089	298
45090	298
45091	298
45092	298
45093	298
45094	298
45095	298
45096	298
45097	298
45098	298
45099	298
45100	298
45101	298
45102	298
45103	298
45104	298
45105	298
45106	298
45107	298
45108	298
45109	298
45110	298
45111	298
45112	298
45113	298
45114	298
45115	298
45116	298
45117	298
45118	298
45119	298
45120	298
45121	298
45122	298
45123	298
45124	298
45125	298
45126	298
45127	298
45128	298
45129	298
45130	298
45131	298
45132	298
45133	298
45134	298
45135	298
45136	298
45137	298
45138	298
45139	298
45140	298
45141	298
45142	298
45143	298
45144	298
45145	298
45146	298
45147	298
45148	298
45149	298
45150	298
45151	298
45152	298
45153	298
45154	298
45155	298
45156	298
45157	298
45158	298
45159	298
45160	298
45161	298
45162	298
45163	298
45164	298
45165	298
45166	298
45167	298
45168	298
45169	298
45170	298
45171	298
45172	298
45173	298
45174	298
45175	298
45176	298
45177	298
45178	298
45179	298
45180	298
45181	298
45182	298
45183	298
45184	298
45185	298
45186	298
45187	298
45188	298
45189	298
45190	298
45191	298
45192	298
45193	298
45194	298
45195	298
45196	298
45197	298
45198	298
45199	298
45200	298
45201	298
45202	298
45203	298
45204	298
45205	298
45206	298
45207	298
45208	298
45209	298
45210	298
45211	298
45212	298
45213	298
45214	298
45215	298
45216	298
45217	298
45218	298
45219	298
45220	298
45221	298
45222	298
45223	298
45224	298
45225	298
45226	298
45227	298
45228	298
45229	298
45230	298
45231	298
45232	298
45233	298
45234	298
45235	298
45236	298
45237	298
45238	298
45239	298
45240	298
45241	298
45242	298
45243	298
45244	298
45245	298
45246	298
45247	298
45248	298
45249	298
45250	298
45251	298
45252	298
45253	298
45254	298
45255	298
45256	298
45257	298
45258	298
45259	298
45260	298
45261	298
45262	298
45263	298
45264	298
45265	298
45266	298
45267	298
45268	298
45269	298
45270	298
45271	298
45272	298
45273	298
45274	298
45275	298
45276	298
45277	298
45278	298
45279	298
45280	298
45281	298
45282	298
45283	298
45284	298
45285	298
45286	298
45287	298
45288	298
45289	298
45290	298
45291	298
45292	298
45293	298
45294	298
45295	298
45296	298
45297	298
45298	298
45299	298
45300	298
45301	298
45302	298
45303	298
45304	298
45305	298
45306	298
45307	298
45308	298
45309	298
45310	298
45311	298
45312	298
45313	298
45314	298
45315	298
45316	298
45317	298
45318	298
45319	298
45320	298
45321	298
45322	298
45323	298
45324	298
45325	298
45326	298
45327	298
45328	298
45329	298
45330	298
45331	298
45332	298
45333	298
45334	298
45335	298
45336	298
45337	298
45338	298
45339	298
45340	298
45341	298
45342	298
45343	298
45344	298
45345	298
45346	298
45347	298
45348	298
45349	298
45350	298
45351	298
45352	298
45353	298
45354	298
45355	298
45356	298
45357	298
45358	298
45359	298
45360	298
45361	298
45362	298
45363	298
45364	298
45365	298
45366	298
45367	298
45368	298
45369	298
45370	298
45371	298
45372	298
45373	298
45374	298
45375	298
45376	298
45377	298
45378	298
45379	298
45380	298
45381	298
45382	298
45383	298
45384	298
45385	298
45386	298
45387	298
45388	298
45389	298
45390	298
45391	298
45392	298
45393	298
45394	298
45395	298
45396	298
45397	298
45398	298
45399	298
45400	298
45401	298
45402	298
45403	298
45404	298
45405	298
45406	298
45407	298
45408	298
45409	298
45410	298
45411	298
45412	298
45413	298
45414	298
45415	298
45416	298
45417	298
45418	298
45419	298
45420	298
45421	298
45422	298
45423	298
45424	298
45425	298
45426	298
45427	298
45428	298
45429	298
45430	298
45431	298
45432	298
45433	298
45434	298
45435	298
45436	298
45437	298
45438	298
45439	298
45440	298
45441	298
45442	298
45443	298
45444	298
45445	298
45446	298
45447	298
45448	298
45449	298
45450	298
45451	298
45452	298
45453	298
45454	298
45455	298
45456	298
45457	298
45458	298
45459	298
45460	298
45461	298
45462	298
45463	298
45464	298
45465	298
45466	298
45467	298
45468	298
45469	298
45470	298
45471	298
45472	298
45473	298
45474	299
45475	299
45476	299
45477	299
45478	299
45479	299
45480	299
45481	299
45482	299
45483	299
45484	299
45485	299
45486	299
45487	299
45488	299
45489	299
45490	299
45491	299
45492	299
45493	299
45494	299
45495	299
45496	299
45497	300
45498	300
45499	300
45500	300
45501	300
45502	300
45503	300
45504	300
45505	300
45506	300
45507	300
45508	300
45509	300
45510	300
45511	300
45512	300
45513	300
45514	300
45515	300
45516	300
45517	300
45518	300
45519	300
45520	300
45521	300
45522	300
45523	300
45524	300
45525	300
45526	300
45527	300
45528	300
45529	301
45530	301
45531	301
45532	301
45533	301
45534	301
45535	301
45536	301
45537	301
45538	301
45539	301
45540	301
45541	301
45542	301
45543	301
45544	301
45545	301
45546	301
45547	301
45548	301
45549	301
45550	301
45551	301
45552	301
45553	301
45554	301
45555	301
45556	301
45557	301
45558	301
45559	301
45560	301
45561	301
45562	301
45563	301
45564	301
45565	301
45566	301
45567	301
45568	301
45569	301
45570	301
45571	301
45572	301
45573	301
45574	301
45575	301
45576	301
45577	301
45578	301
45579	301
45580	301
45581	301
45582	301
45583	301
45584	301
45585	301
45586	301
45587	301
45588	301
45589	301
45590	301
45591	301
45592	301
45593	301
45594	301
45595	301
45596	301
45597	301
45598	301
45599	301
45600	301
45601	301
45602	301
45603	301
45604	301
45605	301
45606	301
45607	301
45608	301
45609	301
45610	301
45611	301
45612	301
45613	301
45614	301
45615	301
45616	301
45617	301
45618	301
45619	301
45620	301
45621	301
45622	301
45623	301
45624	301
45625	301
45626	301
45627	301
45628	301
45629	301
45630	301
45631	301
45632	301
45633	301
45634	301
45635	301
45636	301
45637	301
45638	301
45639	301
45640	301
45641	301
45642	301
45643	302
45644	302
45645	302
45646	302
45647	302
45648	302
45649	302
45650	302
45651	302
45652	302
45653	302
45654	302
45655	302
45656	302
45657	302
45658	302
45659	302
45660	302
45661	302
45662	302
45663	302
45664	302
45665	302
45666	302
45667	302
45668	302
45669	302
45670	302
45671	302
45672	302
45673	302
45674	302
45675	303
45676	303
45677	303
45678	303
45679	303
45680	303
45681	303
45682	303
45683	303
45684	303
45685	303
45686	303
45687	303
45688	303
45689	303
45690	303
45691	303
45692	303
45693	303
45694	303
45695	303
45696	303
45697	303
45698	303
45699	303
45700	303
45701	303
45702	303
45703	303
45704	303
45705	303
45706	303
45707	303
45708	303
45709	303
45710	303
45711	303
45712	303
45713	303
45714	303
45715	303
45716	303
45717	303
45718	303
45719	303
45720	303
45721	303
45722	303
45723	303
45724	303
45725	303
45726	303
45727	303
45728	304
45729	304
45730	304
45731	304
45732	304
45733	304
45734	304
45735	304
45736	304
45737	304
45738	304
45739	304
45740	304
45741	304
45742	304
45743	304
45744	304
45745	304
45746	304
45747	304
45748	304
45749	304
45750	304
45751	304
45752	304
45753	304
45754	304
45755	304
45756	304
45757	304
45758	304
45759	304
45760	304
45761	304
45762	304
45763	304
45764	304
45765	304
45766	304
45767	304
45768	304
45769	304
45770	304
45771	304
45772	304
45773	304
45774	304
45775	304
45776	304
45777	304
45778	304
45779	304
45780	304
45781	304
45782	304
45783	304
45784	304
45785	304
45786	304
45787	304
45788	304
45789	304
45790	304
45791	304
45792	304
45793	304
45794	304
45795	304
45796	304
45797	304
45798	304
45799	304
45800	304
45801	304
45802	304
45803	304
45804	304
45805	304
45806	304
45807	304
45808	304
45809	304
45810	304
45811	304
45812	304
45813	304
45814	304
45815	304
45816	304
45817	304
45818	304
45819	304
45820	304
45821	304
45822	304
45823	304
45824	304
45825	304
45826	304
45827	304
45828	304
45829	304
45830	304
45831	304
45832	304
45833	304
45834	304
45835	304
45836	304
45837	304
45838	304
45839	304
45840	304
45841	304
45842	304
45843	304
45844	304
45845	304
45846	304
45847	304
45848	304
45849	304
45850	304
45851	304
45852	304
45853	304
45854	304
45855	304
45856	304
45857	304
45858	304
45859	304
45860	304
45861	304
45862	304
45863	304
45864	304
45865	304
45866	304
45867	304
45868	304
45869	304
45870	304
45871	304
45872	304
45873	304
45874	304
45875	304
45876	304
45877	304
45878	304
45879	304
45880	304
45881	304
45882	304
45883	304
45884	304
45885	304
45886	304
45887	304
45888	304
45889	304
45890	304
45891	304
45892	304
45893	304
45894	304
45895	304
45896	304
45897	304
45898	304
45899	304
45900	304
45901	304
45902	304
45903	304
45904	304
45905	304
45906	304
45907	304
45908	304
45909	304
45910	304
45911	304
45912	304
45913	304
45914	304
45915	304
45916	304
45917	304
45918	304
45919	304
45920	304
45921	304
45922	304
45923	304
45924	304
45925	304
45926	304
45927	304
45928	304
45929	304
45930	304
45931	304
45932	304
45933	304
45934	304
45935	304
45936	304
45937	304
45938	304
45939	304
45940	304
45941	304
45942	304
45943	304
45944	305
45945	305
45946	305
45947	305
45948	305
45949	305
45950	305
45951	305
45952	305
45953	305
45954	305
45955	305
45956	305
45957	305
45958	305
45959	305
45960	305
45961	305
45962	305
45963	305
45964	305
45965	305
45966	305
45967	305
45968	305
45969	305
45970	305
45971	305
45972	305
45973	305
45974	305
45975	305
45976	305
45977	305
45978	305
45979	305
45980	305
45981	305
45982	305
45983	305
45984	305
45985	305
45986	305
45987	305
45988	305
45989	305
45990	305
45991	305
45992	305
45993	305
45994	305
45995	305
45996	305
45997	305
45998	305
45999	305
46000	305
46001	305
46002	305
46003	305
46004	305
46005	305
46006	305
46007	305
46008	305
46009	305
46010	305
46011	305
46012	305
46013	305
46014	305
46015	305
46016	305
46017	305
46018	305
46019	305
46020	305
46021	305
46022	305
46023	305
46024	305
46025	305
46026	305
46027	305
46028	305
46029	305
46030	305
46031	305
46032	305
46033	305
46034	305
46035	305
46036	305
46037	305
46038	305
46039	305
46040	305
46041	305
46042	305
46043	305
46044	305
46045	305
46046	305
46047	305
46048	305
46049	305
46050	305
46051	305
46052	305
